Date,Portfolio,Rep,Sector,High,Low
2019-07-31 00:00:00,P3,Paul,Consumer Staples,71.6193,40.1996
2019-07-31 00:00:00,P4,George,Financials,163.8854,104.3504
2019-07-31 00:00:00,P5,Ringo,Financials,57.4695,39.2588
2019-07-31 00:00:00,P1,John,Information Technology,109.9356,75.6854
2019-07-31 00:00:00,P2,Paul,Health Care,47.3418,28.8022
2019-07-31 00:00:00,P3,George,Financials,84.9558,64.6604
2019-07-31 00:00:00,P4,Ringo,Energy,42.7329,29.302
2019-07-31 00:00:00,P5,John,Financials,17.1397,11.25138
2019-07-31 00:00:00,P1,Paul,Information Technology,62.778702,36.6814
2019-07-31 00:00:00,P2,George,Information Technology,286.81,135.4948
2019-07-31 00:00:00,P3,Ringo,Consumer Discretionary,55.08,23.373
2019-07-31 00:00:00,P4,John,Energy,44.6148,23.9218
2019-07-31 00:00:00,P5,Paul,Materials,41.6196,30.7916
2019-07-31 00:00:00,P1,George,Consumer Discretionary,17.4629,11.76
2019-07-31 00:00:00,P2,Ringo,Consumer Discretionary,17.7,12.103
2019-07-31 00:00:00,P3,John,Utilities,159.64,121.6964
2019-07-31 00:00:00,P4,Paul,Industrials,44.8154,33.5356
2019-07-31 00:00:00,P5,George,Consumer Discretionary,68.83,49.343
2019-07-31 00:00:00,P1,Ringo,Utilities,28.3152,21.4914
2019-07-31 00:00:00,P2,John,Energy,38.808,22.5253
2019-07-31 00:00:00,P3,Paul,Consumer Discretionary,52.47,37.036552
2019-07-31 00:00:00,P4,George,Industrials,154.006902,107.0846
2019-07-31 00:00:00,P5,Ringo,Financials,109.9991,81.5066
2019-07-31 00:00:00,P1,John,Industrials,345.6882,227.3404
2019-07-31 00:00:00,P2,Paul,Consumer Discretionary,61.48,46.0208
2019-07-31 00:00:00,P3,George,Utilities,29.4822,14.2296
2019-07-31 00:00:00,P4,Ringo,Materials,69.0704,50.6366
2019-07-31 00:00:00,P5,John,Information Technology,254.2554,93.2666
2019-07-31 00:00:00,P1,Paul,Consumer Discretionary,279.23,166.0414
2019-07-31 00:00:00,P2,George,Energy,78.8709,56.056
2019-07-31 00:00:00,P3,Ringo,Consumer Discretionary,86.71,64.0136
2019-07-31 00:00:00,P4,John,Energy,61.36,46.1972
2019-07-31 00:00:00,P5,Paul,Information Technology,53.6714,39.2098
2019-07-31 00:00:00,P1,George,Industrials,79.69,60.6914
2019-07-31 00:00:00,P2,Ringo,Materials,128.508968,86.7006
2019-07-31 00:00:00,P3,John,Industrials,212.8,142.4724
2019-07-31 00:00:00,P4,Paul,Health Care,48.295,31.4286
2019-07-31 00:00:00,P5,George,Information Technology,74.562,53.116
2019-07-31 00:00:00,P1,Ringo,Information Technology,88.0464,39.1216
2019-07-31 00:00:00,P2,John,Industrials,75.5884,56.4774
2019-07-31 00:00:00,P3,Paul,Financials,20.14,15.6457
2019-07-31 00:00:00,P4,George,Consumer Staples,124.9602,102.6746
2019-07-31 00:00:00,P5,Ringo,Health Care,84.49,51.5774
2019-07-31 00:00:00,P1,John,Health Care,94.9707,62.4064
2019-07-31 00:00:00,P2,Paul,Health Care,39.43,31.0366
2019-07-31 00:00:00,P3,George,Utilities,70.8543,37.681
2019-07-31 00:00:00,P4,Ringo,Consumer Staples,126.021,94.7268
2019-07-31 00:00:00,P5,John,Energy,107.47,73.6323
2019-07-31 00:00:00,P1,Paul,Utilities,91.5552,72.3338
2019-07-31 00:00:00,P2,George,Energy,199.83,122.9508
2019-07-31 00:00:00,P3,Ringo,Financials,163.2714,112.945
2019-07-31 00:00:00,P4,John,Consumer Discretionary,120.5233,64.7388
2019-07-31 00:00:00,P5,Paul,Materials,122.0697,97.5786
2019-07-31 00:00:00,P1,George,Utilities,39.798,28.6209
2019-07-31 00:00:00,P2,Ringo,Materials,165.2805,113.2194
2019-07-31 00:00:00,P3,John,Consumer Discretionary,2026.6302,1557.22
2019-07-31 00:00:00,P4,Paul,Financials,74.0733,57.761298
2019-07-31 00:00:00,P5,George,Consumer Staples,95.6167,78.498
2019-07-31 00:00:00,P1,Ringo,Financials,57.085,36.1032
2019-07-31 00:00:00,P2,John,Real Estate,68.8806,47.7162
2019-07-31 00:00:00,P3,Paul,Financials,129.6828,95.9224
2019-07-31 00:00:00,P4,George,Utilities,54.3456,40.8366
2019-07-31 00:00:00,P5,Ringo,Real Estate,227.5658,177.306892
2019-07-31 00:00:00,P1,John,Consumer Discretionary,35.21,20.6388
2019-07-31 00:00:00,P2,Paul,Consumer Discretionary,157.96,82.8394
2019-07-31 00:00:00,P3,George,Information Technology,83.5352,61.4264
2019-07-31 00:00:00,P4,Ringo,Information Technology,68.5872,47.9416
2019-07-31 00:00:00,P5,John,Industrials,40.9071,29.6254
2019-07-31 00:00:00,P1,Paul,Health Care,115.2243,88.298
2019-07-31 00:00:00,P2,George,Energy,34.7718,12.446
2019-07-31 00:00:00,P3,Ringo,Financials,98.109,69.923
2019-07-31 00:00:00,P4,John,Industrials,211.3155,144.9028
2019-07-31 00:00:00,P5,Paul,Real Estate,64.872,47.9122
2019-07-31 00:00:00,P1,George,Information Technology,137.1277,76.9104
2019-07-31 00:00:00,P2,Ringo,Real Estate,73.491,55.5268
2019-07-31 00:00:00,P3,John,Health Care,538.116282,313.11
2019-07-31 00:00:00,P4,Paul,Financials,20.298,12.74
2019-07-31 00:00:00,P5,George,Industrials,70.788,56.3794
2019-07-31 00:00:00,P1,Ringo,Health Care,106.8756,65.6992
2019-07-31 00:00:00,P2,John,Industrials,59.9841,42.0616
2019-07-31 00:00:00,P3,Paul,Industrials,208.6128,144.7166
2019-07-31 00:00:00,P4,George,Industrials,142.4226,88.102
2019-07-31 00:00:00,P5,Ringo,Industrials,284.6067,187.3956
2019-07-31 00:00:00,P1,John,Consumer Discretionary,85.66,51.793
2019-07-31 00:00:00,P2,Paul,Consumer Discretionary,132.937,91.532
2019-07-31 00:00:00,P3,George,Financials,187.2338,122.1472
2019-07-31 00:00:00,P4,Ringo,Information Technology,115.6652,78.0374
2019-07-31 00:00:00,P5,John,Real Estate,179.4467,101.4398
2019-07-31 00:00:00,P1,Paul,Utilities,72.7056,34.6038
2019-07-31 00:00:00,P2,George,Energy,84.3642,59.7996
2019-07-31 00:00:00,P3,Ringo,Consumer Discretionary,88.87,63.5726
2019-07-31 00:00:00,P4,John,Information Technology,55.8855,29.988
2019-07-31 00:00:00,P5,Paul,Materials,50.1138,40.3956
2019-07-31 00:00:00,P1,George,Utilities,121.74525,98.6174
2019-07-31 00:00:00,P2,Ringo,Materials,439.5015,295.969898
2019-07-31 00:00:00,P3,John,Consumer Discretionary,79.4988,45.1682
2019-07-31 00:00:00,P4,Paul,Real Estate,187.35,147.147
2019-07-31 00:00:00,P5,George,Information Technology,120.003,88.7194
2019-07-31 00:00:00,P1,Ringo,Real Estate,115.34,89.376
2019-07-31 00:00:00,P2,John,Consumer Discretionary,189.1794,138.0134
2019-07-31 00:00:00,P3,Paul,Utilities,54.5802,41.7774
2019-07-31 00:00:00,P4,George,Industrials,65.6453,48.7648
2019-07-31 00:00:00,P5,Ringo,Consumer Discretionary,180.1524,118.6682
2019-07-31 00:00:00,P1,John,Consumer Discretionary,64.2213,51.5284
2019-07-31 00:00:00,P2,Paul,Financials,111.9846,73.7646
2019-07-31 00:00:00,P3,George,Industrials,89.76,60.025
2019-07-31 00:00:00,P4,Ringo,Health Care,171.7,119.5698
2019-07-31 00:00:00,P5,John,Financials,72.06,50.9208
2019-07-31 00:00:00,P1,Paul,Information Technology,34.2,25.137
2019-07-31 00:00:00,P2,George,Financials,41.4018,25.4898
2019-07-31 00:00:00,P3,Ringo,Information Technology,96.696,63.455
2019-07-31 00:00:00,P4,John,Consumer Staples,62.9846,47.873
2019-07-31 00:00:00,P5,Paul,Financials,121.2707,65.366
2019-07-31 00:00:00,P1,George,Consumer Discretionary,49.6958,35.9562
2019-07-31 00:00:00,P2,Ringo,Consumer Discretionary,77.126,47.5888
2019-07-31 00:00:00,P3,John,Information Technology,109.3123,70.4914
2019-07-31 00:00:00,P4,Paul,Energy,35.7,24.0394
2019-07-31 00:00:00,P5,George,Information Technology,123.165,73.0296
2019-07-31 00:00:00,P1,Ringo,Industrials,62.19,44.1
2019-07-31 00:00:00,P2,John,Financials,59.5799,44.0118
2019-07-31 00:00:00,P3,Paul,Consumer Staples,151.904,121.6082
2019-07-31 00:00:00,P4,George,Health Care,261.5178,183.2796
2019-07-31 00:00:00,P5,Ringo,Consumer Staples,114.1602,96.87398
2019-07-31 00:00:00,P1,John,Materials,33.6728,18.8454
2019-07-31 00:00:00,P2,Paul,Financials,150.55,111.4848
2019-07-31 00:00:00,P3,George,Consumer Discretionary,118.422,94.276
2019-07-31 00:00:00,P4,Ringo,Health Care,230.9688,148.6562
2019-07-31 00:00:00,P5,John,Consumer Discretionary,112.5544,76.3714
2019-07-31 00:00:00,P1,Paul,Consumer Discretionary,104.939,84.1624
2019-07-31 00:00:00,P2,George,Consumer Discretionary,80.6454,65.1112
2019-07-31 00:00:00,P3,Ringo,Financials,94.53095,72.0594
2019-07-31 00:00:00,P4,John,Information Technology,90.8192,49.9408
2019-07-31 00:00:00,P5,Paul,Consumer Discretionary,84.3336,48.8726
2019-07-31 00:00:00,P1,George,Industrials,327.8076,199.6456
2019-07-31 00:00:00,P2,Ringo,Consumer Discretionary,53.29,28.91
2019-07-31 00:00:00,P3,John,Consumer Discretionary,38.74365,24.3138
2019-07-31 00:00:00,P4,Paul,Consumer Discretionary,39.3312,23.814
2019-07-31 00:00:00,P5,George,Consumer Staples,83.8035,56.056
2019-07-31 00:00:00,P1,Ringo,Financials,59.67,48.5443
2019-07-31 00:00:00,P2,John,Real Estate,40.71,32.6438
2019-07-31 00:00:00,P3,Paul,Consumer Discretionary,314.86,184.2008
2019-07-31 00:00:00,P4,George,Consumer Discretionary,22.9908,11.172
2019-07-31 00:00:00,P5,Ringo,Consumer Discretionary,21.805,10.1528
2019-07-31 00:00:00,P1,John,Industrials,144.4805,99.0388
2019-07-31 00:00:00,P2,Paul,Industrials,81.3792,55.3798
2019-07-31 00:00:00,P3,George,Health Care,250.79,153.3602
2019-07-31 00:00:00,P4,Ringo,Industrials,132.8194,100.0776
2019-07-31 00:00:00,P5,John,Industrials,190.89,98.60858
2019-07-31 00:00:00,P1,Paul,Industrials,137.8476,104.909
2019-07-31 00:00:00,P2,George,Health Care,129.74,93.3548
2019-07-31 00:00:00,P3,Ringo,Financials,58.1427,42.679
2019-07-31 00:00:00,P4,John,Consumer Discretionary,83.7795,47.089
2019-07-31 00:00:00,P5,Paul,Energy,99.95,59.4762
2019-07-31 00:00:00,P1,George,Health Care,132.8958,76.1754
2019-07-31 00:00:00,P2,Ringo,Real Estate,71.6364,50.764
2019-07-31 00:00:00,P3,John,Information Technology,117.0972,79.5466
2019-07-31 00:00:00,P4,Paul,Industrials,99.5346,74.088
2019-07-31 00:00:00,P5,George,Telecommunication Services,54.77,41.944
2019-07-31 00:00:00,P1,Ringo,Health Care,174.955,82.7022
2019-07-31 00:00:00,P2,John,Consumer Discretionary,47.1872,21.6874
2019-07-31 00:00:00,P3,Paul,Information Technology,128.1488,83.1824
2019-07-31 00:00:00,P4,George,Real Estate,112.8372,64.689898
2019-07-31 00:00:00,P5,Ringo,Materials,138.376,106.771
2019-07-31 00:00:00,P1,John,Consumer Staples,109.98,65.5522
2019-07-31 00:00:00,P2,Paul,Consumer Staples,88.88,62.5436
2019-07-31 00:00:00,P3,George,Industrials,91.5246,68.159
2019-07-31 00:00:00,P4,Ringo,Health Care,215.796,143.0212
2019-07-31 00:00:00,P5,John,Utilities,68.6882,55.4974
2019-07-31 00:00:00,P1,Paul,Financials,66.9731,48.2846
2019-07-31 00:00:00,P2,George,Real Estate,78.17,54.1842
2019-07-31 00:00:00,P3,Ringo,Information Technology,94.8123,69.9524
2019-07-31 00:00:00,P4,John,Information Technology,22.21,18.0222
2019-07-31 00:00:00,P5,Paul,Materials,70.119,48.2454
2019-07-31 00:00:00,P1,George,Real Estate,38.6478,30.331392
2019-07-31 00:00:00,P2,Ringo,Consumer Discretionary,205.0199,155.624
2019-07-31 00:00:00,P3,John,Energy,34.3434,26.282424
2019-07-31 00:00:00,P4,Paul,Financials,165,118.45162
2019-07-31 00:00:00,P5,George,Consumer Discretionary,130.5192,78.5078
2019-07-31 00:00:00,P1,Ringo,Consumer Discretionary,205.6663,90.8166
2019-07-31 00:00:00,P2,John,Utilities,53.2644,40.3368
2019-07-31 00:00:00,P3,Paul,Information Technology,37.0458,26.1072
2019-07-31 00:00:00,P4,George,Information Technology,77.26,53.8902
2019-07-31 00:00:00,P5,Ringo,Financials,47.7427,33.0946
2019-07-31 00:00:00,P1,John,Industrials,78.3462,45.9228
2019-07-31 00:00:00,P2,Paul,Consumer Discretionary,87.7993,61.593
2019-07-31 00:00:00,P3,George,Health Care,136.1598,106.0066
2019-07-31 00:00:00,P4,Ringo,Financials,54.4978,37.6614
2019-07-31 00:00:00,P5,John,Health Care,80.9313,50.96
2019-08-30 00:00:00,P1,John,Industrials,254.5746,171.9802
2019-08-30 00:00:00,P2,Paul,Industrials,67.0222,47.9465
2019-08-30 00:00:00,P3,George,Health Care,63.954,41.4344
2019-08-30 00:00:00,P4,Ringo,Health Care,127.1186,58.849
2019-08-30 00:00:00,P5,John,Information Technology,162.6,112.5236
2019-08-30 00:00:00,P1,Paul,Information Technology,76.4439,38.1514
2019-08-30 00:00:00,P2,George,Industrials,220.8528,139.16
2019-08-30 00:00:00,P3,Ringo,Information Technology,206.4945,112.16198
2019-08-30 00:00:00,P4,John,Consumer Discretionary,167.8545,77.2338
2019-08-30 00:00:00,P5,Paul,Information Technology,15.4935,9.506
2019-08-30 00:00:00,P1,George,Utilities,12.291,9.8
2019-08-30 00:00:00,P2,Ringo,Health Care,194.4,117.1198
2019-08-30 00:00:00,P3,John,Financials,216.995,145.8338
2019-08-30 00:00:00,P4,Paul,Financials,90.8127,67.424
2019-08-30 00:00:00,P5,George,Health Care,73.5,48.2454
2019-08-30 00:00:00,P1,Ringo,Materials,176.9217,130.957498
2019-08-30 00:00:00,P2,John,Information Technology,68.8644,43.757
2019-08-30 00:00:00,P3,Paul,Industrials,100.4157,58.065
2019-08-30 00:00:00,P4,George,Materials,147.8898,88.543
2019-08-30 00:00:00,P5,Ringo,Real Estate,137.0574,104.7522
2019-08-30 00:00:00,P1,John,Health Care,146.3532,94.2564
2019-08-30 00:00:00,P2,Paul,Health Care,293.0664,90.7578
2019-08-30 00:00:00,P3,George,Industrials,91.6062,65.3856
2019-08-30 00:00:00,P4,Ringo,Health Care,256.8,156.8686
2019-08-30 00:00:00,P5,John,Information Technology,281.1133,204.82
2019-08-30 00:00:00,P1,Paul,Utilities,45.0945,36.1032
2019-08-30 00:00:00,P2,George,Financials,104.3064,76.1754
2019-08-30 00:00:00,P3,Ringo,Information Technology,1198,807.814
2019-08-30 00:00:00,P4,John,Information Technology,1210.6278,787.126494
2019-08-30 00:00:00,P5,Paul,Consumer Staples,79.3458,58.8098
2019-08-30 00:00:00,P1,George,Consumer Discretionary,1483.02,796.25
2019-08-30 00:00:00,P2,Ringo,Utilities,64.2411,50.7738
2019-08-30 00:00:00,P3,John,Industrials,57.8984,38.4258
2019-08-30 00:00:00,P4,Paul,Utilities,78.8507,61.4362
2019-08-30 00:00:00,P5,George,Financials,102.385,73.9998
2019-08-30 00:00:00,P1,Ringo,Financials,66.627,56.693
2019-08-30 00:00:00,P2,John,Real Estate,156.8328,101.2928
2019-08-30 00:00:00,P3,Paul,Utilities,94.2174,70.4522
2019-08-30 00:00:00,P4,George,Financials,187.578,116.4632
2019-08-30 00:00:00,P5,Ringo,Health Care,107.3327,70.462
2019-08-30 00:00:00,P1,John,Industrials,79.2951,50.2838
2019-08-30 00:00:00,P2,Paul,Health Care,203.2423,149.1168
2019-08-30 00:00:00,P3,George,Information Technology,93.62,65.9148
2019-08-30 00:00:00,P4,Ringo,Energy,71.4,39.1608
2019-08-30 00:00:00,P5,John,Information Technology,96.4124,73.157
2019-08-30 00:00:00,P1,Paul,Energy,121.71,73.6078
2019-08-30 00:00:00,P2,George,Information Technology,168.198,92.6296
2019-08-30 00:00:00,P3,Ringo,Health Care,267.95,153.6738
2019-08-30 00:00:00,P4,John,Financials,149.7244,110.955698
2019-08-30 00:00:00,P5,Paul,Energy,58.479,37.3772
2019-08-30 00:00:00,P1,George,Real Estate,45.9179,38.073
2019-08-30 00:00:00,P2,Ringo,Information Technology,180.1,128.4976
2019-08-30 00:00:00,P3,John,Information Technology,59.6722,33.8884
2019-08-30 00:00:00,P4,Paul,Consumer Discretionary,96.91,81.3106
2019-08-30 00:00:00,P5,George,Consumer Staples,48.3888,37.8182
2019-08-30 00:00:00,P1,Ringo,Industrials,30.5466,21.3199
2019-08-30 00:00:00,P2,John,Financials,70.55,52.5574
2019-08-30 00:00:00,P3,Paul,Financials,109.1247,84.1918
2019-08-30 00:00:00,P4,George,Telecommunication Services,41.846,31.899
2019-08-30 00:00:00,P5,Ringo,Information Technology,132.411,80.115
2019-08-30 00:00:00,P1,John,Information Technology,125.24,93.59
2019-08-30 00:00:00,P2,Paul,Consumer Discretionary,805.8689,481.3074
2019-08-30 00:00:00,P3,George,Real Estate,199.52,152.8898
2019-08-30 00:00:00,P4,Ringo,Materials,126.1434,76.90158
2019-08-30 00:00:00,P5,John,Energy,58.3073,27.4694
2019-08-30 00:00:00,P1,Paul,Materials,43.6724,34.888
2019-08-30 00:00:00,P2,George,Financials,32.67,21.6286
2019-08-30 00:00:00,P3,Ringo,Health Care,71.8542,47.187
2019-08-30 00:00:00,P4,John,Financials,55.99,40.3466
2019-08-30 00:00:00,P5,Paul,Health Care,253.356576,172.1468
2019-08-30 00:00:00,P1,George,Financials,213.2676,157.7114
2019-08-30 00:00:00,P2,Ringo,Consumer Discretionary,77.8041,40.8366
2019-08-30 00:00:00,P3,John,Health Care,377.9814,239.3944
2019-08-30 00:00:00,P4,Paul,Financials,606.4104,360.64
2019-08-30 00:00:00,P5,George,Financials,31.164,19.453
2019-08-30 00:00:00,P1,Ringo,Industrials,354.221,160.4162
2019-08-30 00:00:00,P2,John,Consumer Discretionary,58.8022,36.7892
2019-08-30 00:00:00,P3,Paul,Real Estate,137.3274,109.6326
2019-08-30 00:00:00,P4,George,Health Care,30.2293,22.8242
2019-08-30 00:00:00,P5,Ringo,Financials,73.5,51.69598
2019-08-30 00:00:00,P1,John,Health Care,66.761,50.0976
2019-08-30 00:00:00,P2,Paul,Information Technology,282.8232,198.5578
2019-08-30 00:00:00,P3,George,Consumer Staples,70.601828,44.5067
2019-08-30 00:00:00,P4,Ringo,Industrials,100.18,62.1418
2019-08-30 00:00:00,P5,John,Information Technology,35.8288,29.841
2019-08-30 00:00:00,P1,Paul,Energy,28.9786,20.972
2019-08-30 00:00:00,P2,George,Information Technology,46.92,28.4298
2019-08-30 00:00:00,P3,Ringo,Consumer Staples,62.9454,42.63
2019-08-30 00:00:00,P4,John,Financials,107.565,74.529
2019-08-30 00:00:00,P5,Paul,Health Care,85.7288,53.5668
2019-08-30 00:00:00,P1,George,Consumer Discretionary,77.64,53.2042
2019-08-30 00:00:00,P2,Ringo,Consumer Discretionary,74.154,53.655
2019-08-30 00:00:00,P3,John,Industrials,176.7048,88.5332
2019-08-30 00:00:00,P4,Paul,Financials,141.3108,75.215
2019-08-30 00:00:00,P5,George,Real Estate,45.668,29.8214
2019-08-30 00:00:00,P1,Ringo,Consumer Discretionary,68.6931,51.695
2019-08-30 00:00:00,P2,John,Health Care,144.2266,90.993
2019-08-30 00:00:00,P3,Paul,Health Care,113.5442,63.7294
2019-08-30 00:00:00,P4,George,Utilities,30.7545,24.9998
2019-08-30 00:00:00,P5,Ringo,Telecommunication Services,27.3339,12.89778
2019-08-30 00:00:00,P1,John,Health Care,75.3372,50.236466
2019-08-30 00:00:00,P2,Paul,Materials,43.1004,24.5392
2019-08-30 00:00:00,P3,George,Financials,56.8125,36.4168
2019-08-30 00:00:00,P4,Ringo,Consumer Discretionary,417.0066,302.134
2019-08-30 00:00:00,P5,John,Energy,6.4582,2.744
2019-08-30 00:00:00,P1,Paul,Energy,132.5412,100.499
2019-08-30 00:00:00,P2,George,Consumer Discretionary,503.99,257.74
2019-08-30 00:00:00,P3,Ringo,Financials,159.075,127.5666
2019-08-30 00:00:00,P4,John,Consumer Staples,55.263498,42.3458
2019-08-30 00:00:00,P5,Paul,Health Care,224.8587,139.0914
2019-08-30 00:00:00,P1,George,Energy,139.0362,87.7002
2019-08-30 00:00:00,P2,Ringo,Financials,82.7998,66.8752
2019-08-30 00:00:00,P3,John,Industrials,169.96,111.5142
2019-08-30 00:00:00,P4,Paul,Information Technology,42.5502,29.7528
2019-08-30 00:00:00,P5,George,Financials,82.314,55.0172
2019-08-30 00:00:00,P1,Ringo,Financials,47.2654,30.8798
2019-08-30 00:00:00,P2,John,Information Technology,96.9,71.867908
2019-08-30 00:00:00,P3,Paul,Financials,159.74,112.521248
2019-08-30 00:00:00,P4,George,Utilities,50.3415,40.2486
2019-08-30 00:00:00,P5,Ringo,Consumer Staples,49.5873,39.4156
2019-08-30 00:00:00,P1,John,Information Technology,80.0728,53.6648
2019-08-30 00:00:00,P2,Paul,Consumer Staples,78.6891,64.9348
2019-08-30 00:00:00,P3,George,Consumer Discretionary,44.88,34.0844
2019-08-30 00:00:00,P4,Ringo,Financials,100.1436,62.7592
2019-08-30 00:00:00,P5,John,Consumer Staples,41.68,31.5168
2019-08-30 00:00:00,P1,Paul,Energy,159.6518,104.5954
2019-08-30 00:00:00,P2,George,Energy,60.70185,41.4197
2019-08-30 00:00:00,P3,Ringo,Utilities,89.7,71.1774
2019-08-30 00:00:00,P4,John,Consumer Staples,231.795,148.9698
2019-08-30 00:00:00,P5,Paul,Information Technology,34.398,25.7838
2019-08-30 00:00:00,P1,George,Consumer Staples,203.8776,147
2019-08-30 00:00:00,P2,Ringo,Consumer Staples,20.96325,13.9552
2019-08-30 00:00:00,P3,John,Real Estate,112.6706,85.1914
2019-08-30 00:00:00,P4,Paul,Information Technology,33.4521,26.8324
2019-08-30 00:00:00,P5,George,Industrials,59.4396,44.5018
2019-08-30 00:00:00,P1,Ringo,Industrials,198.0636,140.953498
2019-08-30 00:00:00,P2,John,Consumer Staples,83.16,65.121
2019-08-30 00:00:00,P3,Paul,Consumer Discretionary,53.8532,28.784168
2019-08-30 00:00:00,P4,George,Health Care,106.9164,77.3906
2019-08-30 00:00:00,P5,Ringo,Consumer Discretionary,99.1089,70.266
2019-08-30 00:00:00,P1,John,Health Care,80.71,51.4598
2019-08-30 00:00:00,P2,Paul,Industrials,168.5208,104.5856
2019-08-30 00:00:00,P3,George,Industrials,59.5742,42.9338
2019-08-30 00:00:00,P4,Ringo,Health Care,69.6698,51.4843
2019-08-30 00:00:00,P5,John,Energy,46.305,28.218806
2019-08-30 00:00:00,P1,Paul,Real Estate,124.6854,99.07898
2019-08-30 00:00:00,P2,George,Financials,83.5686,56.35
2019-08-30 00:00:00,P3,Ringo,Consumer Discretionary,30.25,15.6702
2019-08-30 00:00:00,P4,John,Consumer Discretionary,28.5964,14.6902
2019-08-30 00:00:00,P5,Paul,Consumer Discretionary,65.835,41.6304
2019-08-30 00:00:00,P1,George,Consumer Discretionary,105.82,64.6506
2019-08-30 00:00:00,P2,Ringo,Consumer Discretionary,118.983,64.3174
2019-08-30 00:00:00,P3,John,Utilities,85.3,70.1582
2019-08-30 00:00:00,P4,Paul,Industrials,110.1506,73.9998
2019-08-30 00:00:00,P5,George,Materials,77.8508,62.7298
2019-08-30 00:00:00,P1,Ringo,Consumer Staples,124.117,81.5654
2019-08-30 00:00:00,P2,John,Utilities,114.4052,94.6288
2019-08-30 00:00:00,P3,Paul,Utilities,89.964,71.4714
2019-08-30 00:00:00,P4,George,Real Estate,30.7428,24.2354
2019-08-30 00:00:00,P5,Ringo,Information Technology,103.9795,66.4048
2019-08-30 00:00:00,P1,John,Financials,56.56,31.605
2019-08-30 00:00:00,P2,Paul,Materials,103.0392,74.4996
2019-08-30 00:00:00,P3,George,Industrials,91.647,68.061
2019-08-30 00:00:00,P4,Ringo,Information Technology,46.99,31.2522
2019-08-30 00:00:00,P5,John,Materials,139.095,117.2178
2019-08-30 00:00:00,P1,Paul,Utilities,81.7124,57.5848
2019-08-30 00:00:00,P2,George,Health Care,137.0952,87.416
2019-08-30 00:00:00,P3,Ringo,Information Technology,128.3898,79.6446
2019-08-30 00:00:00,P4,John,Industrials,75.1945,55.6346
2019-08-30 00:00:00,P5,Paul,Utilities,87.0705,68.2374
2019-08-30 00:00:00,P1,George,Health Care,73,23.2946
2019-08-30 00:00:00,P2,Ringo,Energy,119,80.3502
2019-08-30 00:00:00,P3,John,Energy,67.84,46.1874
2019-08-30 00:00:00,P4,Paul,Industrials,145.5498,88.9056
2019-08-30 00:00:00,P5,George,Real Estate,505.2519,354.662
2019-08-30 00:00:00,P1,Ringo,Real Estate,71.8641,54.9486
2019-08-30 00:00:00,P2,John,Real Estate,270.04,209.7494
2019-08-30 00:00:00,P3,Paul,Consumer Staples,137.3526,80.0562
2019-08-30 00:00:00,P4,George,Financials,271.6266,204.6338
2019-08-30 00:00:00,P5,Ringo,Utilities,64.827,54.096
2019-08-30 00:00:00,P1,John,Utilities,42.2433,32.634
2019-08-30 00:00:00,P2,Paul,Consumer Discretionary,162.61,113.239
2019-08-30 00:00:00,P3,George,Industrials,67.54,50.9208
2019-08-30 00:00:00,P4,Ringo,Health Care,82.65015,54.684
2019-08-30 00:00:00,P5,John,Real Estate,87.6744,69.9132
2019-08-30 00:00:00,P1,Paul,Energy,87.514,74.529
2019-08-30 00:00:00,P2,George,Information Technology,148.005,112.3374
2019-08-30 00:00:00,P3,Ringo,Information Technology,195.32,129.7912
2019-08-30 00:00:00,P4,John,Industrials,58.9713,38.9942
2019-08-30 00:00:00,P5,Paul,Real Estate,142.3521,107.5452
2019-08-30 00:00:00,P1,George,Industrials,280.1532,179.2322
2019-08-30 00:00:00,P2,Ringo,Information Technology,105.723,76.0774
2019-08-30 00:00:00,P3,John,Financials,33.5709,22.736
2019-08-30 00:00:00,P4,Paul,Utilities,35.9244,27.3714
2019-08-30 00:00:00,P5,George,Information Technology,145.642,104.076
2019-08-30 00:00:00,P1,Ringo,Information Technology,52.3512,33.075
2019-08-30 00:00:00,P2,John,Industrials,52.9584,36.7598
2019-08-30 00:00:00,P3,Paul,Industrials,60.8482,36.294398
2019-08-30 00:00:00,P4,George,Materials,98.7,55.3994
2019-08-30 00:00:00,P5,Ringo,Consumer Discretionary,78.6386,27.8516
2019-08-30 00:00:00,P1,John,Consumer Discretionary,13.7496,9.9862
2019-08-30 00:00:00,P2,Paul,Industrials,78.2136,53.786712
2019-08-30 00:00:00,P3,George,Industrials,72.1476,54.145
2019-08-30 00:00:00,P4,Ringo,Financials,48.1265,36.2698
2019-08-30 00:00:00,P5,John,Materials,20.655,10.829
2019-08-30 00:00:00,P1,Paul,Consumer Discretionary,36.3936,20.5996
2019-08-30 00:00:00,P2,George,Consumer Discretionary,65.6096,47.53
2019-08-30 00:00:00,P3,Ringo,Information Technology,142.16,96.0008
2019-08-30 00:00:00,P4,John,Industrials,229.54,178.3012
2019-08-30 00:00:00,P5,Paul,Industrials,30.59,14.4158
2019-08-30 00:00:00,P1,George,Real Estate,25.9772,18.4534
2019-08-30 00:00:00,P2,Ringo,Consumer Staples,63.73,48.657
2019-08-30 00:00:00,P3,John,Consumer Discretionary,47.6952,31.2816
2019-08-30 00:00:00,P4,Paul,Consumer Discretionary,105.595,78.2628
2019-08-30 00:00:00,P5,George,Health Care,88.6446,62.48382
2019-08-30 00:00:00,P1,Ringo,Information Technology,110.9948,74.9406
